team,player,previous_probability,current_probability,diff,abs_diff,previous_run,current_run
DAL,Jermod McCoy,0.4322,0.375,-0.05719999999999997,0.05719999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
MIN,Dillon Thieneman,0.433,0.3776,-0.055400000000000005,0.055400000000000005,2026-04-16_153956_v1,2026-04-16_155231_v1
WAS,Rueben Bain,0.3556,0.301,-0.05460000000000004,0.05460000000000004,2026-04-16_153956_v1,2026-04-16_155231_v1
DET,Kadyn Proctor,0.409,0.3554,-0.05359999999999998,0.05359999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
CIN,Caleb Downs,0.4176,0.3726,-0.04500000000000004,0.04500000000000004,2026-04-16_153956_v1,2026-04-16_155231_v1
BAL,Olaivavega Ioane,0.3248,0.2798,-0.044999999999999984,0.044999999999999984,2026-04-16_153956_v1,2026-04-16_155231_v1
CHI,Peter Woods,0.3522,0.3086,-0.04360000000000003,0.04360000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
CAR,Kenyon Sadiq,0.265,0.222,-0.04300000000000001,0.04300000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
TB,Keldric Faulk,0.3276,0.2868,-0.0408,0.0408,2026-04-16_153956_v1,2026-04-16_155231_v1
NO,Mansoor Delane,0.3564,0.317,-0.03939999999999999,0.03939999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Makai Lemon,0.2248,0.1886,-0.03620000000000001,0.03620000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Carnell Tate,0.3376,0.3032,-0.034399999999999986,0.034399999999999986,2026-04-16_153956_v1,2026-04-16_155231_v1
TEN,Jeremiyah Love,0.359,0.3248,-0.03420000000000001,0.03420000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Caleb Lomu,0.2174,0.1858,-0.03160000000000002,0.03160000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
HOU,Kayden McDonald,0.2116,0.1802,-0.03140000000000001,0.03140000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Colton Hood,0.198,0.17,-0.027999999999999997,0.027999999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Avieon Terrell,0.173,0.1462,-0.02679999999999999,0.02679999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
PIT,Blake Miller,0.1716,0.1468,-0.02479999999999999,0.02479999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Arvell Reese,0.4756,0.4518,-0.023800000000000043,0.023800000000000043,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Caleb Lomu,0.1792,0.1558,-0.023400000000000004,0.023400000000000004,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Sonny Styles,0.1522,0.1296,-0.02260000000000001,0.02260000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Blake Miller,0.17,0.1476,-0.022400000000000003,0.022400000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
BUF,T.J. Parker,0.1894,0.1672,-0.022200000000000025,0.022200000000000025,2026-04-16_153956_v1,2026-04-16_155231_v1
NE,Cashius Howell,0.187,0.165,-0.021999999999999992,0.021999999999999992,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,David Bailey,0.4018,0.38,-0.021799999999999986,0.021799999999999986,2026-04-16_153956_v1,2026-04-16_155231_v1
TB,Kenyon Sadiq,0.246,0.2242,-0.021799999999999986,0.021799999999999986,2026-04-16_153956_v1,2026-04-16_155231_v1
BUF,Kevin Concepcion,0.1456,0.1242,-0.021400000000000002,0.021400000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
SEA,Zion Young,0.1938,0.173,-0.020800000000000013,0.020800000000000013,2026-04-16_153956_v1,2026-04-16_155231_v1
LAC,Omar Cooper Jr.,0.1118,0.0924,-0.0194,0.0194,2026-04-16_153956_v1,2026-04-16_155231_v1
LAR,Jordyn Tyson,0.257,0.2376,-0.0194,0.0194,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Mansoor Delane,0.224,0.205,-0.019000000000000017,0.019000000000000017,2026-04-16_153956_v1,2026-04-16_155231_v1
BUF,Denzel Boston,0.188,0.1702,-0.01780000000000001,0.01780000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
SEA,Colton Hood,0.2064,0.1888,-0.017600000000000005,0.017600000000000005,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Carnell Tate,0.0536,0.071,0.017399999999999992,0.017399999999999992,2026-04-16_153956_v1,2026-04-16_155231_v1
NYG,Sonny Styles,0.1926,0.1756,-0.016999999999999987,0.016999999999999987,2026-04-16_153956_v1,2026-04-16_155231_v1
MIN,Emmanuel McNeil-Warren,0.2844,0.2676,-0.01679999999999998,0.01679999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
NYG,Carnell Tate,0.2364,0.2198,-0.016600000000000004,0.016600000000000004,2026-04-16_153956_v1,2026-04-16_155231_v1
LAR,Monroe Freeling,0.174,0.1574,-0.016599999999999976,0.016599999999999976,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Cashius Howell,0.1752,0.1588,-0.016399999999999998,0.016399999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
ARI,Francis Mauigoa,0.3474,0.331,-0.01639999999999997,0.01639999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
ARI,David Bailey,0.2618,0.2458,-0.015999999999999986,0.015999999999999986,2026-04-16_153956_v1,2026-04-16_155231_v1
CIN,Sonny Styles,0.1514,0.1358,-0.015600000000000003,0.015600000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
CHI,Kayden McDonald,0.2582,0.243,-0.015199999999999991,0.015199999999999991,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Jermod McCoy,0.1432,0.1282,-0.014999999999999986,0.014999999999999986,2026-04-16_153956_v1,2026-04-16_155231_v1
LAR,Spencer Fano,0.1884,0.1736,-0.014800000000000008,0.014800000000000008,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Sonny Styles,0.0834,0.0982,0.014799999999999994,0.014799999999999994,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Jordyn Tyson,0.1654,0.1508,-0.014600000000000002,0.014600000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
SF,Caleb Lomu,0.1146,0.1,-0.014599999999999988,0.014599999999999988,2026-04-16_153956_v1,2026-04-16_155231_v1
TB,Jermod McCoy,0.0752,0.0896,0.014399999999999996,0.014399999999999996,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Akheem Mesidor,0.1558,0.1422,-0.013600000000000001,0.013600000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
CAR,Akheem Mesidor,0.1562,0.143,-0.013200000000000017,0.013200000000000017,2026-04-16_153956_v1,2026-04-16_155231_v1
PIT,Monroe Freeling,0.062,0.0488,-0.013199999999999996,0.013199999999999996,2026-04-16_153956_v1,2026-04-16_155231_v1
NO,Jermod McCoy,0.0622,0.0752,0.013000000000000005,0.013000000000000005,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Akheem Mesidor,0.1628,0.15,-0.012800000000000006,0.012800000000000006,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Cashius Howell,0.1382,0.1256,-0.0126,0.0126,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Jordyn Tyson,0.109,0.0964,-0.0126,0.0126,2026-04-16_153956_v1,2026-04-16_155231_v1
CAR,Keldric Faulk,0.117,0.1046,-0.012400000000000008,0.012400000000000008,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Francis Mauigoa,0.2026,0.1902,-0.012399999999999994,0.012399999999999994,2026-04-16_153956_v1,2026-04-16_155231_v1
LAR,Makai Lemon,0.1678,0.1554,-0.012399999999999994,0.012399999999999994,2026-04-16_153956_v1,2026-04-16_155231_v1
LAR,Kadyn Proctor,0.0394,0.0516,0.012200000000000003,0.012200000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Rueben Bain,0.0324,0.0446,0.012200000000000003,0.012200000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,T.J. Parker,0.151,0.139,-0.011999999999999983,0.011999999999999983,2026-04-16_153956_v1,2026-04-16_155231_v1
WAS,Sonny Styles,0.141,0.1296,-0.011399999999999993,0.011399999999999993,2026-04-16_153956_v1,2026-04-16_155231_v1
CAR,T.J. Parker,0.0144,0.0256,0.011200000000000002,0.011200000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
DET,Caleb Lomu,0.1038,0.115,0.011200000000000002,0.011200000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
SF,Blake Miller,0.075,0.0638,-0.011200000000000002,0.011200000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
TB,Akheem Mesidor,0.1724,0.1616,-0.010800000000000004,0.010800000000000004,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Kenyon Sadiq,0.0522,0.063,0.010799999999999997,0.010799999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
BAL,Jordyn Tyson,0.1762,0.1656,-0.010599999999999998,0.010599999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Dillon Thieneman,0.0332,0.0438,0.010599999999999998,0.010599999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
SEA,Chris Johnson,0.1484,0.1378,-0.010599999999999998,0.010599999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
WAS,David Bailey,0.0464,0.0568,0.010400000000000006,0.010400000000000006,2026-04-16_153956_v1,2026-04-16_155231_v1
LAC,Denzel Boston,0.047,0.0572,0.0102,0.0102,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Kevin Concepcion,0.1896,0.1794,-0.010199999999999987,0.010199999999999987,2026-04-16_153956_v1,2026-04-16_155231_v1
LAC,Emmanuel McNeil-Warren,0.096,0.086,-0.010000000000000009,0.010000000000000009,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Mansoor Delane,0.1582,0.168,0.009800000000000003,0.009800000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
WAS,Jordyn Tyson,0.044,0.0538,0.009800000000000003,0.009800000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
CIN,Jermod McCoy,0.0144,0.0242,0.0098,0.0098,2026-04-16_153956_v1,2026-04-16_155231_v1
MIN,Avieon Terrell,0.0238,0.0336,0.009799999999999996,0.009799999999999996,2026-04-16_153956_v1,2026-04-16_155231_v1
BUF,Cashius Howell,0.1122,0.1024,-0.00979999999999999,0.00979999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
CAR,Kevin Concepcion,0.0556,0.0652,0.009599999999999997,0.009599999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Colton Hood,0.0814,0.0908,0.009400000000000006,0.009400000000000006,2026-04-16_153956_v1,2026-04-16_155231_v1
CIN,Olaivavega Ioane,0.0496,0.059,0.009399999999999999,0.009399999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
DET,Akheem Mesidor,0.0176,0.027,0.009399999999999999,0.009399999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Akheem Mesidor,0.0166,0.026,0.009399999999999999,0.009399999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
ARI,Sonny Styles,0.0348,0.044,0.0092,0.0092,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Omar Cooper Jr.,0.0322,0.0414,0.0092,0.0092,2026-04-16_153956_v1,2026-04-16_155231_v1
MIN,Peter Woods,0.0228,0.032,0.0092,0.0092,2026-04-16_153956_v1,2026-04-16_155231_v1
SF,Denzel Boston,0.1456,0.1366,-0.009000000000000008,0.009000000000000008,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Avieon Terrell,0.0734,0.0646,-0.008800000000000002,0.008800000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Rueben Bain,0.0292,0.0378,0.0086,0.0086,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Omar Cooper Jr.,0.1428,0.1342,-0.008599999999999997,0.008599999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Monroe Freeling,0.0474,0.0388,-0.008599999999999997,0.008599999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
TEN,Sonny Styles,0.0674,0.076,0.008599999999999997,0.008599999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
PIT,Jeremiyah Love,0.0442,0.036,-0.008200000000000006,0.008200000000000006,2026-04-16_153956_v1,2026-04-16_155231_v1
CAR,Peter Woods,0.0382,0.0464,0.008199999999999999,0.008199999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Keldric Faulk,0.1156,0.1074,-0.008199999999999999,0.008199999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
WAS,Jeremiyah Love,0.0718,0.08,0.008199999999999999,0.008199999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Caleb Downs,0.1366,0.1286,-0.008000000000000007,0.008000000000000007,2026-04-16_153956_v1,2026-04-16_155231_v1
WAS,Makai Lemon,0.06,0.068,0.008000000000000007,0.008000000000000007,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Monroe Freeling,0.0416,0.0496,0.008,0.008,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Emmanuel Pregnon,0.0324,0.0404,0.008,0.008,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Kenyon Sadiq,0.0174,0.0254,0.008,0.008,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Denzel Boston,0.0808,0.073,-0.007800000000000001,0.007800000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Keldric Faulk,0.013,0.0208,0.0078,0.0078,2026-04-16_153956_v1,2026-04-16_155231_v1
ARI,Spencer Fano,0.0248,0.0326,0.007799999999999998,0.007799999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
CHI,T.J. Parker,0.0126,0.0202,0.007599999999999999,0.007599999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
ARI,Arvell Reese,0.26,0.2524,-0.007599999999999996,0.007599999999999996,2026-04-16_153956_v1,2026-04-16_155231_v1
PIT,Spencer Fano,0.063,0.0556,-0.007400000000000004,0.007400000000000004,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Jordyn Tyson,0.0292,0.0366,0.0074,0.0074,2026-04-16_153956_v1,2026-04-16_155231_v1
TB,Mansoor Delane,0.0066,0.014,0.0074,0.0074,2026-04-16_153956_v1,2026-04-16_155231_v1
WAS,Arvell Reese,0.0224,0.0298,0.0074,0.0074,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Chase Bisontis,0.0352,0.0426,0.007399999999999997,0.007399999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Kenyon Sadiq,0.015,0.0222,0.0072000000000000015,0.0072000000000000015,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Chris Johnson,0.019,0.0262,0.0072000000000000015,0.0072000000000000015,2026-04-16_153956_v1,2026-04-16_155231_v1
BAL,Akheem Mesidor,0.016,0.0232,0.007199999999999998,0.007199999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
BAL,Kenyon Sadiq,0.1054,0.1124,0.007000000000000006,0.007000000000000006,2026-04-16_153956_v1,2026-04-16_155231_v1
BUF,Kayden McDonald,0.0576,0.0646,0.007000000000000006,0.007000000000000006,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Makai Lemon,0.092,0.099,0.007000000000000006,0.007000000000000006,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Omar Cooper Jr.,0.1038,0.0968,-0.007000000000000006,0.007000000000000006,2026-04-16_153956_v1,2026-04-16_155231_v1
NE,Colton Hood,0.01,0.017,0.007000000000000001,0.007000000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
LAR,Sonny Styles,0.0236,0.0306,0.006999999999999999,0.006999999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
NYG,Monroe Freeling,0.0148,0.0218,0.006999999999999999,0.006999999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
NO,Carnell Tate,0.068,0.075,0.006999999999999992,0.006999999999999992,2026-04-16_153956_v1,2026-04-16_155231_v1
ARI,Rueben Bain,0.0382,0.045,0.0068000000000000005,0.0068000000000000005,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Olaivavega Ioane,0.1012,0.0944,-0.0068000000000000005,0.0068000000000000005,2026-04-16_153956_v1,2026-04-16_155231_v1
PIT,Kevin Concepcion,0.0672,0.074,0.0068000000000000005,0.0068000000000000005,2026-04-16_153956_v1,2026-04-16_155231_v1
BUF,Emmanuel McNeil-Warren,0.0152,0.022,0.006799999999999999,0.006799999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
PIT,Caleb Lomu,0.1586,0.1652,0.0066000000000000225,0.0066000000000000225,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Caleb Downs,0.0104,0.017,0.006600000000000002,0.006600000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
BAL,Kadyn Proctor,0.0122,0.0188,0.0066,0.0066,2026-04-16_153956_v1,2026-04-16_155231_v1
LAC,T.J. Parker,0.1182,0.1116,-0.006599999999999995,0.006599999999999995,2026-04-16_153956_v1,2026-04-16_155231_v1
NYG,Makai Lemon,0.0288,0.0352,0.006400000000000003,0.006400000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
TB,Olaivavega Ioane,0.0684,0.0748,0.006400000000000003,0.006400000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
CHI,Caleb Banks,0.014,0.0204,0.006400000000000001,0.006400000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
DET,Peter Woods,0.027,0.0334,0.0063999999999999994,0.0063999999999999994,2026-04-16_153956_v1,2026-04-16_155231_v1
MIN,Kadyn Proctor,0.0116,0.018,0.0063999999999999994,0.0063999999999999994,2026-04-16_153956_v1,2026-04-16_155231_v1
WAS,Mansoor Delane,0.0168,0.0232,0.0063999999999999994,0.0063999999999999994,2026-04-16_153956_v1,2026-04-16_155231_v1
LAC,Kevin Concepcion,0.0996,0.0932,-0.006399999999999989,0.006399999999999989,2026-04-16_153956_v1,2026-04-16_155231_v1
SF,Cashius Howell,0.0864,0.0802,-0.006200000000000011,0.006200000000000011,2026-04-16_153956_v1,2026-04-16_155231_v1
HOU,Cashius Howell,0.0132,0.0194,0.006200000000000001,0.006200000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,David Bailey,0.0156,0.0218,0.006200000000000001,0.006200000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
SF,Makai Lemon,0.0038,0.01,0.006200000000000001,0.006200000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
SEA,Kayden McDonald,0.0074,0.0136,0.006199999999999999,0.006199999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
LAC,Akheem Mesidor,0.1238,0.1176,-0.006199999999999997,0.006199999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
MIN,Jeremiyah Love,0.0774,0.0712,-0.006199999999999997,0.006199999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
SF,Monroe Freeling,0.0454,0.0394,-0.006000000000000005,0.006000000000000005,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Sonny Styles,0.0302,0.0362,0.006000000000000002,0.006000000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Avieon Terrell,0.0172,0.0232,0.005999999999999998,0.005999999999999998,2026-04-16_153956_v1,2026-04-16_155231_v1
SF,Kevin Concepcion,0.0924,0.0864,-0.0059999999999999915,0.0059999999999999915,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Omar Cooper Jr.,0.0272,0.033,0.005800000000000003,0.005800000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
TB,Kadyn Proctor,0.01,0.0158,0.005800000000000001,0.005800000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
BAL,Kevin Concepcion,0.0066,0.0124,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Jordyn Tyson,0.038,0.0438,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
HOU,Caleb Banks,0.0446,0.0504,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Zion Young,0.099,0.1048,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
NO,Rueben Bain,0.1996,0.1938,-0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Kevin Concepcion,0.0454,0.0512,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Akheem Mesidor,0.0472,0.053,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Cashius Howell,0.019,0.0248,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Francis Mauigoa,0.0074,0.0132,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
TEN,Rueben Bain,0.1012,0.107,0.0058,0.0058,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Zion Young,0.068,0.0624,-0.005600000000000008,0.005600000000000008,2026-04-16_153956_v1,2026-04-16_155231_v1
BUF,Zion Young,0.0298,0.0354,0.005600000000000001,0.005600000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
CIN,Makai Lemon,0.0192,0.0248,0.005600000000000001,0.005600000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Francis Mauigoa,0.0336,0.0392,0.005600000000000001,0.005600000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
PIT,Denzel Boston,0.0098,0.0154,0.005600000000000001,0.005600000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
PIT,Ty Simpson,0.0104,0.016,0.005600000000000001,0.005600000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
NYJ,Blake Miller,0.0076,0.0132,0.0056,0.0056,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Emmanuel Pregnon,0.0022,0.0078,0.005599999999999999,0.005599999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Kayden McDonald,0.0074,0.013,0.005599999999999999,0.005599999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
SEA,R Mason Thomas,0.008,0.0136,0.005599999999999999,0.005599999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
ARI,Jeremiyah Love,0.0164,0.022,0.005599999999999997,0.005599999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
DET,Keldric Faulk,0.0164,0.022,0.005599999999999997,0.005599999999999997,2026-04-16_153956_v1,2026-04-16_155231_v1
NE,Denzel Boston,0.0578,0.0522,-0.005599999999999994,0.005599999999999994,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Spencer Fano,0.1446,0.1392,-0.005400000000000016,0.005400000000000016,2026-04-16_153956_v1,2026-04-16_155231_v1
HOU,Jeremiyah Love,0.0286,0.0232,-0.005400000000000002,0.005400000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Kayden McDonald,0.011,0.0164,0.005400000000000002,0.005400000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
MIN,Caleb Downs,0.0422,0.0476,0.005400000000000002,0.005400000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
SEA,Chase Bisontis,0.0462,0.0516,0.005400000000000002,0.005400000000000002,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,Cashius Howell,0.0078,0.0132,0.0054,0.0054,2026-04-16_153956_v1,2026-04-16_155231_v1
DET,Jeremiyah Love,0.014,0.0194,0.0054,0.0054,2026-04-16_153956_v1,2026-04-16_155231_v1
MIN,Mansoor Delane,0.0088,0.0142,0.0054,0.0054,2026-04-16_153956_v1,2026-04-16_155231_v1
LAR,Keldric Faulk,0.0044,0.0098,0.005399999999999999,0.005399999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
NE,R Mason Thomas,0.0062,0.0116,0.005399999999999999,0.005399999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
BUF,Avieon Terrell,0.0164,0.0218,0.0053999999999999986,0.0053999999999999986,2026-04-16_153956_v1,2026-04-16_155231_v1
CAR,Blake Miller,0.035,0.0404,0.005399999999999995,0.005399999999999995,2026-04-16_153956_v1,2026-04-16_155231_v1
KC,Max Iheanachor,0.0328,0.0382,0.005399999999999995,0.005399999999999995,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Denzel Boston,0.1058,0.1006,-0.00520000000000001,0.00520000000000001,2026-04-16_153956_v1,2026-04-16_155231_v1
HOU,Spencer Fano,0.047,0.0418,-0.005200000000000003,0.005200000000000003,2026-04-16_153956_v1,2026-04-16_155231_v1
SF,Zion Young,0.0152,0.0204,0.0052000000000000015,0.0052000000000000015,2026-04-16_153956_v1,2026-04-16_155231_v1
CLE,T.J. Parker,0.0178,0.023,0.0052,0.0052,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Arvell Reese,0.0052,0.0104,0.0052,0.0052,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Kayden McDonald,0.0202,0.0254,0.0052,0.0052,2026-04-16_153956_v1,2026-04-16_155231_v1
MIA,Rueben Bain,0.016,0.0212,0.0052,0.0052,2026-04-16_153956_v1,2026-04-16_155231_v1
PHI,Makai Lemon,0.0064,0.0116,0.005199999999999999,0.005199999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
TB,Jordyn Tyson,0.0044,0.0096,0.005199999999999999,0.005199999999999999,2026-04-16_153956_v1,2026-04-16_155231_v1
DAL,Dillon Thieneman,0.1382,0.1432,0.0050000000000000044,0.0050000000000000044,2026-04-16_153956_v1,2026-04-16_155231_v1
HOU,Peter Woods,0.1438,0.1388,-0.0050000000000000044,0.0050000000000000044,2026-04-16_153956_v1,2026-04-16_155231_v1
